Instrument,Date,Operating Profit before Non-Recurring Income/Expense
DK0010173814,2009-12-01T00:00:00Z,
DK0010173814,2010-12-01T00:00:00Z,
DK0010173814,2011-12-01T00:00:00Z,
DK0010173814,2012-12-01T00:00:00Z,
DK0010173814,2013-12-01T00:00:00Z,
DK0010173814,2014-12-01T00:00:00Z,45804463.1
DK0010173814,2015-12-01T00:00:00Z,44561815.9
DK0010173814,2018-12-31T00:00:00Z,30770247.42
DK0010173814,2019-12-31T00:00:00Z,28139491.97
DK0010173814,2020-12-31T00:00:00Z,3931647.965
DK0010173814,2021-12-31T00:00:00Z,11479231.86
DK0010125848,2001-09-30T00:00:00Z,862341.8208
DK0010125848,2002-09-30T00:00:00Z,1047928.666
DK0010125848,2003-09-30T00:00:00Z,1572347.311
DK0010125848,2004-09-30T00:00:00Z,1336702.646
DK0010125848,2005-09-30T00:00:00Z,2378365.057
DK0010125848,2006-09-30T00:00:00Z,-29286971.05
DK0010125848,2007-09-30T00:00:00Z,-34396595.01
DK0010125848,2008-09-30T00:00:00Z,3594235.289
DK0010125848,2009-09-30T00:00:00Z,-27894713.4
DK0010125848,2010-09-30T00:00:00Z,1063117.899
DK0010125848,2011-09-30T00:00:00Z,2114299.231
DK0010125848,2012-09-30T00:00:00Z,1121692.03
DK0010125848,2013-09-30T00:00:00Z,434734.452
DK0010125848,2014-09-30T00:00:00Z,1760418.029
DK0010125848,2015-09-30T00:00:00Z,906778.2263
DK0010125848,2016-09-30T00:00:00Z,1235313.255
DK0010125848,2017-09-30T00:00:00Z,1240830.834
DK0010125848,2018-09-30T00:00:00Z,1458772.818
DK0010125848,2019-09-30T00:00:00Z,1473827.866
DK0010125848,2020-09-30T00:00:00Z,2005195.523
DK0010125848,2021-09-30T00:00:00Z,2907418.736
DK0010125848,2022-09-30T00:00:00Z,3150535.802
DK0010225473,,
DK0010224310,2000-12-31T00:00:00Z,44971739.88
DK0010224310,2001-12-31T00:00:00Z,8647984.465
DK0010224310,2002-12-31T00:00:00Z,-7908444.216
DK0010224310,2003-12-31T00:00:00Z,27604789.73
DK0010224310,2004-12-31T00:00:00Z,34063228.53
DK0010224310,2005-12-31T00:00:00Z,8187922.395
DK0010224310,2006-12-31T00:00:00Z,4145795.586
DK0010224310,2007-12-31T00:00:00Z,25403318.93
DK0010224310,2008-12-31T00:00:00Z,1164546512
DK0010224310,2009-12-31T00:00:00Z,19277498.28
DK0010224310,2010-12-31T00:00:00Z,5864878.176
DK0010224310,2011-12-31T00:00:00Z,-30565240.14
DK0010224310,2012-12-31T00:00:00Z,-42408830.83
DK0010224310,2013-12-31T00:00:00Z,-5808106.486
DK0010224310,2014-12-31T00:00:00Z,-1782207.981
DK0010224310,2015-12-31T00:00:00Z,-803836.9733
DK0010224310,2016-12-31T00:00:00Z,-550069.0634
DK0010224310,2017-12-31T00:00:00Z,-455853.8944
DK0010224310,2018-12-31T00:00:00Z,-1283314.904
DK0010215243,,
DK0010239268,,
DK0010231877,,
DK0060458206,2001-04-30T00:00:00Z,3703313.793
DK0060458206,2002-04-30T00:00:00Z,5942111.61
DK0060458206,2003-04-30T00:00:00Z,9724062.121
DK0060458206,2004-04-30T00:00:00Z,2309533.124
DK0060458206,2005-04-30T00:00:00Z,5252226.338
DK0060458206,2006-04-30T00:00:00Z,7274075.639
DK0060458206,2007-04-30T00:00:00Z,10781881.33
DK0060458206,2008-04-30T00:00:00Z,14226630.61
DK0060458206,2009-04-30T00:00:00Z,6631742.521
DK0060458206,2010-04-30T00:00:00Z,3511971.858
DK0060458206,2011-04-30T00:00:00Z,10255171.65
DK0060458206,2012-04-30T00:00:00Z,10051920.69
DK0060458206,2013-04-30T00:00:00Z,9175478.176
DK0060458206,2014-04-30T00:00:00Z,11915471.95
DK0060458206,2015-04-30T00:00:00Z,11174237.02
DK0060458206,2016-04-30T00:00:00Z,10412384.74
DK0060458206,2017-04-30T00:00:00Z,10816626.23
DK0060458206,2018-04-30T00:00:00Z,12295653.22
DK0060458206,2019-04-30T00:00:00Z,12238072.49
DK0060458206,2020-04-30T00:00:00Z,9344561.063
DK0060458206,2021-04-30T00:00:00Z,2207240.111
DK0060458206,2022-04-30T00:00:00Z,3055881.497
DK0060038933,2000-12-31T00:00:00Z,21828533.42
DK0060038933,2001-12-31T00:00:00Z,13483157.98
DK0060038933,2002-12-31T00:00:00Z,14887232.35
DK0060038933,2003-12-31T00:00:00Z,20532110.31
DK0060038933,2004-12-31T00:00:00Z,30551555.49
DK0060038933,2005-12-31T00:00:00Z,37564182.74
DK0060038933,2006-12-31T00:00:00Z,34986470.06
DK0060038933,2007-12-31T00:00:00Z,44989646
DK0060038933,2008-12-31T00:00:00Z,-49076950.83
DK0060038933,2009-12-31T00:00:00Z,-21731679.3
DK0060038933,2010-12-31T00:00:00Z,8752751.32
DK0060038933,2011-12-31T00:00:00Z,8842421.153
DK0060038933,2012-12-31T00:00:00Z,-6722508.228
DK0060038933,2013-12-31T00:00:00Z,-6324778.535
DK0060038933,2014-12-31T00:00:00Z,-7966469.676
DK0060038933,2015-12-31T00:00:00Z,-2381739.18
DK0060038933,2016-12-31T00:00:00Z,-460868.6747
DK0060038933,2017-12-31T00:00:00Z,121561.0385
DK0060038933,2018-12-31T00:00:00Z,-554518.7857
DK0060038933,2019-12-31T00:00:00Z,-374851.3618
DK0060038933,2020-12-31T00:00:00Z,-15317.31325
DK0060038933,2021-12-31T00:00:00Z,859057.236
DK0060038933,2022-12-31T00:00:00Z,3612058.451
DK0010213628,2001-09-30T00:00:00Z,11009751.91
DK0010213628,2002-09-30T00:00:00Z,9616897.774
DK0010213628,2003-09-30T00:00:00Z,11132884.81
DK0010213628,2004-09-30T00:00:00Z,9928084.851
DK0010213628,2005-09-30T00:00:00Z,10434382.32
DK0010213628,2006-09-30T00:00:00Z,26892700.49
DK0010213628,2007-09-30T00:00:00Z,47406774.61
DK0010213628,2008-09-30T00:00:00Z,40438626.46
DK0010213628,2009-09-30T00:00:00Z,-29723576.67
DK0010213628,2010-09-30T00:00:00Z,15545182.63
DK0010213628,2011-09-30T00:00:00Z,-726111.6204
DK0010213628,2012-09-30T00:00:00Z,3179437.193
DK0010213628,2013-09-30T00:00:00Z,7192303.097
DK0010213628,2014-09-30T00:00:00Z,9760994.847
DK0010213628,2015-09-30T00:00:00Z,5898759.599
DK0010213628,2016-09-30T00:00:00Z,8296461.642
DK0010213628,2017-09-30T00:00:00Z,7206478
DK0010213628,2018-09-30T00:00:00Z,5045382.073
DK0010213628,2019-09-30T00:00:00Z,4605844.308
DK0010213628,2020-09-30T00:00:00Z,8231586.625
DK0010213628,2021-09-30T00:00:00Z,11165837.99
DK0010213628,2022-09-30T00:00:00Z,15002731.94
DK0010182138,,
DK0015193957,,
DK0010283597,2000-12-31T00:00:00Z,-1393429.392
DK0010283597,2001-12-31T00:00:00Z,-1185098.622
DK0010283597,2002-12-31T00:00:00Z,34129.83977
DK0010283597,2003-12-31T00:00:00Z,367657.3873
DK0010283597,2004-12-31T00:00:00Z,649993.9583
DK0010283597,2005-12-31T00:00:00Z,1463632.903
DK0010283597,2006-12-31T00:00:00Z,2075931.302
DK0010283597,2007-12-31T00:00:00Z,3083926.102
DK0010283597,2008-12-31T00:00:00Z,2450295.531
DK0010283597,2009-12-31T00:00:00Z,1253693.085
DK0010283597,2010-12-31T00:00:00Z,2723870.472
DK0010283597,2011-12-31T00:00:00Z,1531253.101
DK0010283597,2012-12-31T00:00:00Z,101096.8461
DK0010283597,2013-12-31T00:00:00Z,1353324.444
DK0010283597,2014-12-31T00:00:00Z,-1461232.324
DK0010283597,2015-12-31T00:00:00Z,1918639.768
DK0010283597,2016-12-31T00:00:00Z,2478135.464
DK0010283597,2017-12-31T00:00:00Z,10978177.39
DK0010283597,2018-12-31T00:00:00Z,1406576.508
DK0010283597,2019-12-31T00:00:00Z,1014047.904
DK0010283597,2020-12-31T00:00:00Z,1327398.366
DK0010225127,2000-12-31T00:00:00Z,1311944.469
DK0010225127,2001-12-31T00:00:00Z,-986760.2858
DK0010225127,2002-12-31T00:00:00Z,431844.3532
DK0010225127,2003-12-31T00:00:00Z,341744.5532
DK0010225127,2004-12-31T00:00:00Z,495145.8993
DK0010225127,2005-12-31T00:00:00Z,1132941.099
DK0010225127,2006-12-31T00:00:00Z,2408943.175
DK0010225127,2007-12-31T00:00:00Z,3603957.812
DK0010225127,2008-12-31T00:00:00Z,3226015.248
DK0010225127,2009-12-31T00:00:00Z,-8986424.076
DK0010225127,2010-12-31T00:00:00Z,-1483154.603
DK0010225127,2011-12-31T00:00:00Z,1719505.069
DK0010225127,2012-12-31T00:00:00Z,1883857.64
DK0010225127,2013-12-31T00:00:00Z,1413008.974
DK0010225127,2014-12-31T00:00:00Z,1471569.13
DK0010225127,2015-12-31T00:00:00Z,1431574.106
DK0010225127,2016-12-31T00:00:00Z,1840798.687
DK0010225127,2017-12-31T00:00:00Z,2207396.508
DK0010225127,2018-12-31T00:00:00Z,3029415.343
DK0010225127,2019-12-31T00:00:00Z,2211023.272
DK0010225127,2020-12-31T00:00:00Z,-1069301.638
DK0015312474,2000-12-31T00:00:00Z,-7732757.965
DK0015312474,2001-12-31T00:00:00Z,-2884866.584
DK0015312474,2002-12-31T00:00:00Z,2435189.538
DK0015312474,2003-12-31T00:00:00Z,1587999.445
DK0015312474,2004-12-31T00:00:00Z,3518194.723
DK0015312474,2005-12-31T00:00:00Z,3319951.88
DK0015312474,2006-12-31T00:00:00Z,2353497.372
DK0015312474,2007-12-31T00:00:00Z,-72837942.34
DK0015312474,2008-12-31T00:00:00Z,1732394.658
DK0015312474,2009-12-31T00:00:00Z,-66643754.08
DK0015312474,2010-12-31T00:00:00Z,-63519839.39
DK0015312474,2011-12-31T00:00:00Z,75338.176
DK0015312474,2012-12-31T00:00:00Z,1500380.885
DK0015312474,2013-12-31T00:00:00Z,208628.6103
DK0015312474,2018-12-31T00:00:00Z,2356704.839
DK0015312474,2019-12-31T00:00:00Z,451470.9801
DK0015312474,2020-12-31T00:00:00Z,2590464.017
DK0015312474,2021-12-31T00:00:00Z,-4772858.369
DK0010011592,,
DK0010245158,,
DK0010143312,,
DK0010004894,,
DK0010027671,2000-12-31T00:00:00Z,1897594.099
DK0010027671,2001-12-31T00:00:00Z,-14325103.61
DK0010027671,2002-12-31T00:00:00Z,-1464526.707
DK0010027671,2003-12-31T00:00:00Z,-1219427.487
DK0010027671,2004-12-31T00:00:00Z,-26906104.42
DK0010027671,2005-12-31T00:00:00Z,-651691.7824
DK0010027671,2006-12-31T00:00:00Z,-707818.7585
DK0010027671,2007-12-31T00:00:00Z,-404980.4468
DK0010027671,2008-12-31T00:00:00Z,-513068.2435
DK0010027671,2009-12-31T00:00:00Z,-693165.633
DK0010027671,2010-12-31T00:00:00Z,-623923.2102
DK0010027671,2011-12-31T00:00:00Z,1383380.899
DK0010027671,2012-12-31T00:00:00Z,1589899.118
DK0010027671,2013-12-31T00:00:00Z,1193690.597
DK0010027671,2014-12-31T00:00:00Z,1497054.704
DK0010027671,2015-12-31T00:00:00Z,372146.7469
DK0010027671,2016-12-31T00:00:00Z,520335.6005
DK0010027671,2017-12-31T00:00:00Z,790146.7503
DK0010027671,2018-12-31T00:00:00Z,1156567.753
DK0010027671,2019-12-31T00:00:00Z,1319476.793
DK0010027671,2020-12-31T00:00:00Z,1439827.445
DK0010027671,2021-12-31T00:00:00Z,-302260.8793
DK0010027671,2022-12-31T00:00:00Z,-354123.3775
DK0010006246,2001-02-28T00:00:00Z,17112638.77
DK0010006246,2002-02-28T00:00:00Z,-9141838.474
DK0010006246,2003-02-28T00:00:00Z,2762382.561
DK0010006246,2004-02-29T00:00:00Z,-8359831.455
DK0010006246,2005-08-01T00:00:00Z,
DK0010006246,2006-08-01T00:00:00Z,
DK0010006246,2007-08-01T00:00:00Z,
DK0010006246,2008-08-01T00:00:00Z,
DK0010006246,2009-08-01T00:00:00Z,
DK0010006246,2010-08-01T00:00:00Z,
DK0010006246,2011-08-01T00:00:00Z,
DK0010006246,2012-08-01T00:00:00Z,
DK0010006246,2013-08-01T00:00:00Z,
DK0010006246,2014-08-01T00:00:00Z,21711301.62
DK0010006246,2015-08-01T00:00:00Z,22974570.55
DK0010006246,2016-08-01T00:00:00Z,26228521.65
DK0010006246,2017-08-31T00:00:00Z,25423372
DK0010006246,2017-08-31T00:00:00Z,25423372
DK0010006246,2018-08-31T00:00:00Z,24658428.4
DK0010006246,2018-08-31T00:00:00Z,24658428.4
DK0010006246,2019-08-31T00:00:00Z,16397615.72
DK0010006246,2020-08-31T00:00:00Z,-7462600.939
DK0010006246,2021-12-31T00:00:00Z,
DK0010215912,,
DK0010013960,2000-12-31T00:00:00Z,25946188.59
DK0010013960,2001-12-31T00:00:00Z,33918381.35
DK0010013960,2002-12-31T00:00:00Z,29430619.3
DK0010013960,2003-12-31T00:00:00Z,23336793.53
DK0010013960,2004-12-31T00:00:00Z,39046459.8
DK0010013960,2005-12-01T00:00:00Z,
DK0010013960,2006-12-01T00:00:00Z,
DK0010013960,2007-12-01T00:00:00Z,
DK0010013960,2008-12-01T00:00:00Z,
DK0010013960,2009-12-01T00:00:00Z,
DK0010013960,2010-12-01T00:00:00Z,
DK0010013960,2011-12-01T00:00:00Z,
DK0010013960,2012-12-01T00:00:00Z,
DK0010013960,2013-12-01T00:00:00Z,
DK0010013960,2014-12-01T00:00:00Z,-31455.77605
DK0010013960,2015-12-01T00:00:00Z,-6620.475079
DK0010013960,2018-12-31T00:00:00Z,-5069.886041
DK0010013960,2019-12-31T00:00:00Z,-10046.0165
DK0010013960,2020-12-31T00:00:00Z,-4135.674577
DK0010026194,2000-12-31T00:00:00Z,1202925.828
DK0010026194,2001-12-31T00:00:00Z,-384047.4881
DK0010026194,2002-12-31T00:00:00Z,986963.6501
DK0010026194,2003-12-31T00:00:00Z,1418194.167
DK0010026194,2004-12-31T00:00:00Z,1249319.491
DK0010026194,2005-12-01T00:00:00Z,
DK0010026194,2006-12-01T00:00:00Z,
DK0010026194,2007-12-01T00:00:00Z,
DK0010026194,2008-12-01T00:00:00Z,
DK0010026194,2009-12-01T00:00:00Z,
DK0010026194,2010-12-01T00:00:00Z,
DK0010026194,2011-12-01T00:00:00Z,
DK0010026194,2012-12-01T00:00:00Z,
DK0010026194,2013-12-01T00:00:00Z,
DK0010026194,2014-12-01T00:00:00Z,
DK0010026194,2015-12-01T00:00:00Z,-677094.0422
DK0010026194,2018-12-31T00:00:00Z,-1083846.575
DK0010026194,2019-12-31T00:00:00Z,-584918.0649
DK0010026194,2020-12-31T00:00:00Z,-360263.2076
DK0010026194,2021-12-31T00:00:00Z,-591317.7308
DK0010129089,2001-09-30T00:00:00Z,921439.0382
DK0010129089,2002-09-30T00:00:00Z,899867.9233
DK0010129089,2003-09-30T00:00:00Z,821510.5843
DK0010129089,2004-09-30T00:00:00Z,1121881.278
DK0010129089,2005-09-30T00:00:00Z,1569396.188
DK0010129089,2006-09-30T00:00:00Z,2044259.967
DK0010129089,2007-09-30T00:00:00Z,2236725.017
DK0010129089,2008-09-30T00:00:00Z,2609900.129
DK0010129089,2009-09-30T00:00:00Z,24910.16573
DK0010129089,2010-09-30T00:00:00Z,1923487.803
DK0010129089,2011-09-30T00:00:00Z,2222362.166
DK0010129089,2012-09-30T00:00:00Z,1942290.17
DK0010129089,2013-09-30T00:00:00Z,1626273.295
DK0010129089,2014-09-30T00:00:00Z,2249118.261
DK0010129089,2015-09-30T00:00:00Z,1580536.952
DK0010129089,2016-09-30T00:00:00Z,2360308.443
DK0010129089,2017-09-30T00:00:00Z,2284853.267
DK0010129089,2018-09-30T00:00:00Z,3127870.986
DK0010129089,2019-09-30T00:00:00Z,2498079.147
DK0010129089,2020-09-30T00:00:00Z,1229111.285
DK0010129089,2021-09-30T00:00:00Z,3444378.635
DK0010129089,2022-09-30T00:00:00Z,3196326.165
DK0010215086,,
DK0010218429,2001-05-31T00:00:00Z,32765798.98
DK0010218429,2002-05-31T00:00:00Z,31030266.91
DK0010218429,2003-05-31T00:00:00Z,41152385.09
DK0010218429,2004-05-31T00:00:00Z,53847167.36
DK0010218429,2005-05-31T00:00:00Z,63693809.85
DK0010218429,2006-05-31T00:00:00Z,71420869.02
DK0010218429,2007-05-31T00:00:00Z,92415871.48
DK0010218429,2008-05-31T00:00:00Z,37988825.09
DK0010218429,2009-05-31T00:00:00Z,-385934466.7
DK0010218429,2010-05-31T00:00:00Z,-8900108.106
DK0010218429,2011-05-31T00:00:00Z,10808043.24
DK0010218429,2012-05-31T00:00:00Z,22285388.27
DK0010218429,2013-05-31T00:00:00Z,-32338813.84
DK0010218429,2014-05-31T00:00:00Z,-47329965.22
DK0010218429,2015-05-31T00:00:00Z,-124452559.1
DK0010218429,2016-05-31T00:00:00Z,-28074971.51
DK0010218429,2017-05-31T00:00:00Z,-17295602.02
DK0010218429,2018-05-31T00:00:00Z,19502719.74
DK0010218429,2019-05-31T00:00:00Z,10579439.45
DK0010218429,2020-05-31T00:00:00Z,-45034855.44
DK0010218429,2021-05-31T00:00:00Z,6537111.275
DK0010218429,2022-05-31T00:00:00Z,8274692.745
DK0010244342,,
DK0010146927,,
DK0010244508,2000-12-31T00:00:00Z,23377267.84
DK0010244508,2001-12-31T00:00:00Z,874875857.1
DK0010244508,2002-12-31T00:00:00Z,1246686704
DK0010244508,2003-12-31T00:00:00Z,3676540126
DK0010244508,2004-12-31T00:00:00Z,4645084161
DK0010244508,2005-12-31T00:00:00Z,5376719853
DK0010244508,2006-12-31T00:00:00Z,5358277290
DK0010244508,2007-12-31T00:00:00Z,7283532728
DK0010244508,2008-12-31T00:00:00Z,12558348064
DK0010244508,2009-12-31T00:00:00Z,4239672959
DK0010244508,2010-12-31T00:00:00Z,9129250524
DK0010244508,2011-12-31T00:00:00Z,9327472939
DK0010244508,2012-12-31T00:00:00Z,6822096794
DK0010244508,2013-12-31T00:00:00Z,7107000000
DK0010244508,2014-12-31T00:00:00Z,7625000000
DK0010244508,2015-12-31T00:00:00Z,4292000000
DK0010244508,2016-12-31T00:00:00Z,10000000
DK0010244508,2017-12-31T00:00:00Z,888000000
DK0010244508,2018-12-31T00:00:00Z,72000000
DK0010244508,2019-12-31T00:00:00Z,1425000000
DK0010244508,2020-12-31T00:00:00Z,3786000000
DK0010244508,2021-12-31T00:00:00Z,19442000000
DK0010244508,2022-12-31T00:00:00Z,30853000000
DK0010263482,,
DK0061027356,2000-12-31T00:00:00Z,2831880.134
DK0061027356,2001-12-31T00:00:00Z,-171275.798
DK0061027356,2002-12-31T00:00:00Z,5054782.09
DK0061027356,2003-12-31T00:00:00Z,3712394.555
DK0061027356,2004-12-31T00:00:00Z,-6049776.543
DK0061027356,2005-12-31T00:00:00Z,3199639.551
DK0061027356,2006-12-31T00:00:00Z,6064490.006
DK0061027356,2007-12-31T00:00:00Z,6362979.147
DK0061027356,2008-12-31T00:00:00Z,4198476.903
DK0061027356,2009-12-31T00:00:00Z,-1370032.506
DK0061027356,2010-12-31T00:00:00Z,8997864.01
DK0061027356,2011-12-31T00:00:00Z,9863318.868
DK0061027356,2012-12-31T00:00:00Z,9939288.901
DK0061027356,2013-12-31T00:00:00Z,11430389.2
DK0061027356,2014-12-31T00:00:00Z,10587206.51
DK0061027356,2015-12-31T00:00:00Z,13512946.1
DK0061027356,2016-12-31T00:00:00Z,19578890.64
DK0061027356,2017-12-31T00:00:00Z,29136965.32
DK0061027356,2018-12-31T00:00:00Z,31189463.62
DK0061027356,2019-12-31T00:00:00Z,26369593.78
DK0061027356,2020-12-31T00:00:00Z,33041589.1
DK0061027356,2021-12-31T00:00:00Z,42985951.41
DK0061027356,2022-12-31T00:00:00Z,41946622.31
DK0010217967,,
DK0010114131,2000-12-31T00:00:00Z,7672357.421
DK0010114131,2001-12-31T00:00:00Z,9684539.821
DK0010114131,2002-12-31T00:00:00Z,7123203.201
DK0010114131,2003-12-01T00:00:00Z,
DK0010114131,2004-12-01T00:00:00Z,
DK0010114131,2005-12-01T00:00:00Z,
DK0010114131,2006-12-01T00:00:00Z,
DK0010114131,2007-12-01T00:00:00Z,
DK0010114131,2008-12-01T00:00:00Z,
DK0010114131,2009-12-01T00:00:00Z,
DK0010114131,2010-12-01T00:00:00Z,
DK0010114131,2011-12-01T00:00:00Z,
DK0010114131,2012-12-01T00:00:00Z,
DK0010114131,2013-12-01T00:00:00Z,-4031590.034
DK0010114131,2014-12-01T00:00:00Z,-3820888.18
DK0010114131,2015-12-01T00:00:00Z,1976061.346
DK0010114131,2016-12-01T00:00:00Z,3356794.886
DK0010114131,2018-12-31T00:00:00Z,18186948.7
DK0010114131,2019-12-31T00:00:00Z,-652841.1317
DK0010114131,2020-12-31T00:00:00Z,184114.1053
DK0010114131,2021-12-31T00:00:00Z,-797491.4674
DK0015337034,2000-12-31T00:00:00Z,6593209.299
DK0015337034,2001-12-31T00:00:00Z,2047010.398
DK0015337034,2002-12-31T00:00:00Z,6786489.408
DK0015337034,2003-12-31T00:00:00Z,4572243.362
DK0015337034,2004-12-31T00:00:00Z,9266970.719
DK0015337034,2005-12-01T00:00:00Z,
DK0015337034,2006-12-01T00:00:00Z,
DK0015337034,2007-12-01T00:00:00Z,
DK0015337034,2008-12-01T00:00:00Z,
DK0015337034,2009-12-01T00:00:00Z,
DK0015337034,2010-12-01T00:00:00Z,
DK0015337034,2011-12-01T00:00:00Z,
DK0015337034,2012-12-01T00:00:00Z,
DK0015337034,2013-12-01T00:00:00Z,11814127.98
DK0015337034,2014-12-01T00:00:00Z,17800194.55
DK0015337034,2015-12-01T00:00:00Z,3970629.929
DK0015337034,2018-12-31T00:00:00Z,11705574.7
DK0015337034,2019-12-31T00:00:00Z,21871377.44
DK0015337034,2020-12-31T00:00:00Z,27554621.15
DK0015337034,2021-12-31T00:00:00Z,39896208.89
DK0010253418,,
DK0010271584,2000-12-31T00:00:00Z,-1805318.935
DK0010271584,2001-12-31T00:00:00Z,250538.9658
DK0010271584,2002-12-31T00:00:00Z,364985.5253
DK0010271584,2003-12-31T00:00:00Z,-2359897.044
DK0010271584,2004-12-31T00:00:00Z,333776.1617
DK0010271584,2005-12-31T00:00:00Z,-1183071.236
DK0010271584,2006-12-31T00:00:00Z,5661370.37
DK0010271584,2007-12-31T00:00:00Z,9589384.733
DK0010271584,2008-12-31T00:00:00Z,12659761.57
DK0010271584,2009-12-31T00:00:00Z,15780383.99
DK0010271584,2010-12-31T00:00:00Z,15873854.31
DK0010271584,2011-12-31T00:00:00Z,1126707.659
DK0010271584,2012-12-31T00:00:00Z,-2427188.382
DK0010271584,2013-12-31T00:00:00Z,-1148437.252
DK0010271584,2014-12-31T00:00:00Z,-6897679.55
DK0010271584,2015-12-31T00:00:00Z,-2041001.619
DK0010271584,2016-12-31T00:00:00Z,-2564362.507
DK0010271584,2017-12-31T00:00:00Z,472112.6833
DK0010271584,2018-12-31T00:00:00Z,326849.2157
DK0010271584,2019-12-31T00:00:00Z,955571.0915
DK0010271584,2020-12-31T00:00:00Z,164048.4249
DK0010271584,2021-12-31T00:00:00Z,529115.6235
DK0010271584,2022-12-31T00:00:00Z,490106.7545
DK0010189067,,
DK0015087092,,
DK0060002319,,
DK0010255975,2000-12-31T00:00:00Z,7106675.938
DK0010255975,2001-12-31T00:00:00Z,-1070473.738
DK0010255975,2002-12-31T00:00:00Z,-28564638.29
DK0010255975,2003-12-31T00:00:00Z,6264808.713
DK0010255975,2004-12-31T00:00:00Z,12357744.67
DK0010255975,2005-12-31T00:00:00Z,13434876.75
DK0010255975,2006-12-31T00:00:00Z,6353515.999
DK0010255975,2007-12-31T00:00:00Z,21151024.24
DK0010255975,2008-12-31T00:00:00Z,36487045.47
DK0010255975,2009-12-31T00:00:00Z,26227888.82
DK0010255975,2010-12-31T00:00:00Z,10660173.71
DK0010255975,2011-12-31T00:00:00Z,-32042092.72
DK0010255975,2012-12-31T00:00:00Z,-45761444.19
DK0010255975,2013-12-31T00:00:00Z,2013239.365
DK0010255975,2014-12-31T00:00:00Z,1728741.742
DK0010255975,2015-12-31T00:00:00Z,1056896.761
DK0010255975,2016-12-31T00:00:00Z,1516406.607
DK0010255975,2017-12-31T00:00:00Z,1306781.164
DK0010255975,2018-12-31T00:00:00Z,903073.451
DK0010255975,2019-12-31T00:00:00Z,-959619.4862
DK0010255975,2020-12-31T00:00:00Z,17477054.42
DK0010255975,2021-12-31T00:00:00Z,20585556.73
DK0010255975,2022-12-31T00:00:00Z,36828831.26
DK0060005684,,
DK0010222025,,
DK0010158500,2000-12-31T00:00:00Z,45672237.36
DK0010158500,2001-12-31T00:00:00Z,34097114.38
DK0010158500,2002-12-31T00:00:00Z,45617077.86
DK0010158500,2003-12-31T00:00:00Z,76337684.96
DK0010158500,2004-12-31T00:00:00Z,103955889.9
DK0010158500,2005-12-31T00:00:00Z,21459541.99
DK0010158500,2006-12-31T00:00:00Z,40037768.08
DK0010158500,2007-12-31T00:00:00Z,29541298.69
DK0010158500,2008-12-31T00:00:00Z,33599852.6
DK0010158500,2009-12-31T00:00:00Z,24180052.72
DK0010158500,2010-12-31T00:00:00Z,21463849.75
DK0010158500,2011-12-31T00:00:00Z,20518529.83
DK0010158500,2012-12-31T00:00:00Z,20863278.36
DK0010158500,2013-12-31T00:00:00Z,17567562.33
DK0010158500,2014-12-31T00:00:00Z,19782865.03
DK0010158500,2015-12-31T00:00:00Z,15704592.72
DK0010158500,2016-12-31T00:00:00Z,14834619.3
DK0010158500,2017-12-31T00:00:00Z,15331126.23
DK0010158500,2018-12-31T00:00:00Z,18603788.39
DK0010158500,2019-12-31T00:00:00Z,16842521.51
DK0010158500,2020-12-31T00:00:00Z,14638909.45
DK0010158500,2021-12-31T00:00:00Z,13163938.55
DK0010158500,2022-12-31T00:00:00Z,10316322.23
DK0060014751,2001-04-30T00:00:00Z,5294605.118
DK0060014751,2002-04-30T00:00:00Z,8157971.336
DK0060014751,2003-04-30T00:00:00Z,8666761.575
DK0060014751,2004-04-30T00:00:00Z,16748897.45
DK0060014751,2005-04-30T00:00:00Z,23291400.6
DK0060014751,2006-04-30T00:00:00Z,16077198.64
DK0060014751,2007-04-30T00:00:00Z,15326735.13
DK0060014751,2008-04-30T00:00:00Z,4163661.458
DK0060014751,2009-04-30T00:00:00Z,7139053.983
DK0060014751,2010-04-30T00:00:00Z,12238926.14
DK0060014751,2011-04-30T00:00:00Z,12979824.56
DK0060014751,2012-04-30T00:00:00Z,10935028.52
DK0060014751,2013-04-30T00:00:00Z,1631468.713
DK0060014751,2014-04-30T00:00:00Z,1646908.186
DK0060014751,2015-04-30T00:00:00Z,5168754.356
DK0060014751,2016-04-30T00:00:00Z,7946993.927
DK0060014751,2017-04-30T00:00:00Z,8438122.616
DK0060014751,2018-04-30T00:00:00Z,2793216.223
DK0060014751,2019-04-30T00:00:00Z,226028.9357
DK0060014751,2020-04-30T00:00:00Z,-4814184.15
DK0060014751,2021-04-30T00:00:00Z,1584093.726
DK0060014751,2022-04-30T00:00:00Z,-123407.3193
DK0060738599,2000-12-31T00:00:00Z,72549363.29
DK0060738599,2001-12-31T00:00:00Z,82181471.62
