Instrument,Total Assets,Date
NO0010014632,15914834.1215866,2009-12-31T00:00:00Z
NO0010014632,11848053.8665018,2010-12-31T00:00:00Z
NO0010014632,9443998.2598802,2011-12-31T00:00:00Z
NO0010014632,5794894.84091318,2012-12-31T00:00:00Z
NO0010014632,8865370.98396057,2013-12-31T00:00:00Z
NO0010014632,14872858.6723769,2014-12-31T00:00:00Z
NO0010014632,11433629.7201294,2015-12-31T00:00:00Z
NO0010014632,9937941.41484312,2016-12-31T00:00:00Z
NO0010014632,7515901.06007067,2017-12-31T00:00:00Z
NO0010014632,9777975.85284823,2018-12-31T00:00:00Z
NO0010014632,8840791.0325344,2019-12-31T00:00:00Z
NO0010014632,25870201.3313282,2020-12-31T00:00:00Z
NO0010014632,32260778.7252887,2021-12-31T00:00:00Z
NO0010014632,32592150.2577451,2022-12-31T00:00:00Z
NO0010287006,,
NO0010176852,,
NO0010272636,1009626899.97776,2005-12-31T00:00:00Z
NO0010272636,1684112276.98627,2006-12-31T00:00:00Z
NO0010272636,,2007-12-01T00:00:00Z
NO0010272636,,2008-12-01T00:00:00Z
NO0010272636,,2009-12-01T00:00:00Z
NO0010272636,,2010-12-01T00:00:00Z
NO0010272636,,2011-12-01T00:00:00Z
NO0010272636,,2012-12-01T00:00:00Z
NO0010272636,,2013-12-01T00:00:00Z
NO0010272636,709723003.273204,2014-12-01T00:00:00Z
NO0010272636,604246432.300731,2015-12-01T00:00:00Z
NO0010272636,600528204.47521,2018-12-31T00:00:00Z
NO0010272636,588153763.783833,2019-12-31T00:00:00Z
NO0010272636,604555427.319041,2020-12-31T00:00:00Z
NO0003117509,,2003-12-31T00:00:00Z
NO0003117509,15464000.0,2004-12-31T00:00:00Z
NO0003117509,16734000.0,2005-12-31T00:00:00Z
NO0003117509,26004000.0,2006-12-31T00:00:00Z
NO0003117509,36725000.0,2007-12-31T00:00:00Z
NO0003117509,,2008-12-01T00:00:00Z
NO0003117509,,2009-12-01T00:00:00Z
NO0003117509,,2010-12-01T00:00:00Z
NO0003117509,48404266.3174581,2011-12-01T00:00:00Z
NO0003117509,50135566.8920231,2012-12-01T00:00:00Z
NO0003117509,56905006.774736,2013-12-01T00:00:00Z
NO0003117509,52927427.1459676,2014-12-01T00:00:00Z
NO0003117509,51331012.8785242,2015-12-01T00:00:00Z
NO0003117509,54824139.1196852,2016-12-01T00:00:00Z
NO0003117509,,2020-12-31T00:00:00Z
NO0003117509,,2020-12-31T00:00:00Z
NO0010285661,22694135.8163525,2003-12-31T00:00:00Z
NO0010285661,77280612.244898,2004-12-31T00:00:00Z
NO0010285661,96805961.2960629,2005-12-31T00:00:00Z
NO0010285661,121132556.796303,2006-12-31T00:00:00Z
NO0010285661,145013340.202771,2007-12-31T00:00:00Z
NO0010285661,120988294.242149,2008-12-31T00:00:00Z
NO0010285661,127485587.04733,2009-12-31T00:00:00Z
NO0010285661,,2010-12-01T00:00:00Z
NO0010285661,,2011-12-01T00:00:00Z
NO0010285661,,2012-12-01T00:00:00Z
NO0010285661,,2013-12-01T00:00:00Z
NO0010285661,,2014-12-01T00:00:00Z
NO0010285661,22007309.4326488,2015-12-01T00:00:00Z
NO0010285661,9293766.53959594,2020-12-31T00:00:00Z
NO0010285661,9293766.53959594,2020-12-31T00:00:00Z
NO0010285190,325624.02888474,2001-12-31T00:00:00Z
NO0010285190,538789.059681028,2002-12-31T00:00:00Z
NO0010285190,896495.88412577,2003-12-31T00:00:00Z
NO0010285190,781764.318630678,2004-12-31T00:00:00Z
NO0010285190,11815081.1892934,2005-12-31T00:00:00Z
NO0010285190,8981517.13515595,2006-12-31T00:00:00Z
NO0010285190,25321728.8902791,2007-12-31T00:00:00Z
NO0010285190,17799807.0637697,2008-12-31T00:00:00Z
NO0010285190,24941139.9178375,2009-12-31T00:00:00Z
NO0010285190,21859047.0301281,2010-12-31T00:00:00Z
NO0010285190,7964394.47177325,2011-12-31T00:00:00Z
NO0010285190,8682185.87093295,2012-12-31T00:00:00Z
NO0010285190,15620559.4843644,2013-12-31T00:00:00Z
NO0010285190,16125812.0985011,2014-12-31T00:00:00Z
NO0010285190,18965616.3035363,2015-12-31T00:00:00Z
NO0010285190,30932682.2970939,2016-12-31T00:00:00Z
NO0010285190,59875364.3231388,2017-12-31T00:00:00Z
NO0010285190,56734203.9890261,2018-12-31T00:00:00Z
NO0010285190,51553628.3377381,2019-12-31T00:00:00Z
NO0010285190,73381712.8901013,2020-12-31T00:00:00Z
NO0010285190,82660731.1478761,2021-12-31T00:00:00Z
NO0010296007,,2005-12-31T00:00:00Z
NO0010296007,12010653.3179309,2006-12-31T00:00:00Z
NO0010296007,15334241.0804644,2007-12-31T00:00:00Z
NO0010296007,13481635.0625603,2008-12-31T00:00:00Z
NO0010296007,15298443.0558912,2009-12-31T00:00:00Z
NO0010296007,14856911.7382707,2012-12-31T00:00:00Z
NO0010296007,14856911.7382707,2012-12-31T00:00:00Z
NO0010296007,24215844.7197871,2013-12-01T00:00:00Z
NO0010296007,17968882.9288691,2014-12-01T00:00:00Z
NO0010296007,18587539.1576749,2015-12-01T00:00:00Z
NO0010296007,18382721.772516,2016-12-01T00:00:00Z
NO0010296007,13328903.3446415,2020-12-31T00:00:00Z
NO0010296007,13328903.3446415,2020-12-31T00:00:00Z
NO0010285562,,
NO0010284318,,2005-12-31T00:00:00Z
NO0010284318,171477000.0,2006-12-31T00:00:00Z
NO0010284318,204561000.0,2007-12-31T00:00:00Z
NO0010284318,265692000.0,2008-12-31T00:00:00Z
NO0010284318,211048000.0,2009-12-31T00:00:00Z
NO0010284318,182845000.0,2010-12-31T00:00:00Z
NO0010284318,160900000.0,2011-12-31T00:00:00Z
NO0010284318,65453000.0,2012-12-31T00:00:00Z
NO0010284318,84972000.0,2013-12-31T00:00:00Z
NO0010284318,66469000.0,2014-12-31T00:00:00Z
NO0010284318,60642000.0,2015-12-31T00:00:00Z
NO0010284318,49376000.0,2016-12-31T00:00:00Z
NO0010284318,44614000.0,2017-12-31T00:00:00Z
NO0010284318,39123000.0,2018-12-31T00:00:00Z
NO0010284318,41504000.0,2019-12-31T00:00:00Z
NO0010284318,35078000.0,2020-12-31T00:00:00Z
NO0010284318,37013000.0,2021-12-31T00:00:00Z
NO0010284318,38034000.0,2022-12-31T00:00:00Z
NO0010096845,27072864.7514341,2000-12-31T00:00:00Z
NO0010096845,38833543.8580802,2001-12-31T00:00:00Z
NO0010096845,44009237.208631,2002-12-31T00:00:00Z
NO0010096845,40620005.0979863,2003-12-31T00:00:00Z
NO0010096845,51615701.1191573,2004-12-31T00:00:00Z
NO0010096845,64648328.0195744,2005-12-31T00:00:00Z
NO0010096845,96789404.4410217,2006-12-31T00:00:00Z
NO0010096845,1090811084.32848,2007-12-31T00:00:00Z
NO0010096845,607803406.620304,2008-12-31T00:00:00Z
NO0010096845,547609003.348638,2009-12-31T00:00:00Z
NO0010096845,512135078.498059,2010-12-31T00:00:00Z
NO0010096845,407701201.351939,2011-12-31T00:00:00Z
NO0010096845,504992809.635089,2012-12-31T00:00:00Z
NO0010096845,522250795.377743,2013-12-31T00:00:00Z
NO0010096845,215688436.830835,2014-12-31T00:00:00Z
NO0010096845,157253105.273875,2015-12-31T00:00:00Z
NO0010096845,157690980.664583,2016-12-31T00:00:00Z
NO0010096845,171932862.190813,2017-12-31T00:00:00Z
NO0010096845,170435945.22324,2018-12-31T00:00:00Z
NO0010157142,,
NO0010345853,,2006-12-31T00:00:00Z
NO0010345853,248934623.80628,2007-12-31T00:00:00Z
NO0010345853,751314558.04645,2008-12-31T00:00:00Z
NO0010345853,1331341181.34429,2009-12-31T00:00:00Z
NO0010345853,1325984918.75365,2010-12-31T00:00:00Z
NO0010345853,1291032359.53552,2011-12-31T00:00:00Z
NO0010345853,1503586733.77674,2012-12-31T00:00:00Z
NO0010345853,1732720000.0,2013-12-31T00:00:00Z
NO0010345853,5384372000.0,2014-12-31T00:00:00Z
NO0010345853,5188809000.0,2015-12-31T00:00:00Z
NO0010345853,9255196000.0,2016-12-31T00:00:00Z
NO0010345853,12018560000.0,2017-12-31T00:00:00Z
NO0010345853,10709371000.0,2018-12-31T00:00:00Z
NO0010345853,12226786000.0,2019-12-31T00:00:00Z
NO0010345853,12420091000.0,2020-12-31T00:00:00Z
NO0010345853,16708025000.0,2021-12-31T00:00:00Z
NO0010345853,37561780000.0,2022-12-31T00:00:00Z
NO0010298300,,2005-12-31T00:00:00Z
NO0010298300,345006898.98601,2006-12-31T00:00:00Z
NO0010298300,896449666.034924,2007-12-31T00:00:00Z
NO0010298300,690512864.815055,2008-12-31T00:00:00Z
NO0010298300,746184451.272137,2009-12-31T00:00:00Z
NO0010298300,811556563.262221,2010-12-31T00:00:00Z
NO0010298300,873834454.372051,2011-12-31T00:00:00Z
NO0010298300,951486428.186231,2012-12-31T00:00:00Z
NO0010298300,1019599096.6487,2013-12-31T00:00:00Z
NO0010298300,463704200.372021,2014-12-01T00:00:00Z
NO0010298300,381887689.987238,2015-12-01T00:00:00Z
NO0010298300,367803373.192726,2018-12-31T00:00:00Z
NO0010298300,363718900.938668,2019-12-31T00:00:00Z
NO0010298300,386678557.688945,2020-12-31T00:00:00Z
NO0010170921,,
NO0010205966,1155743.48132488,2003-12-31T00:00:00Z
NO0010205966,2812211.98156682,2004-12-31T00:00:00Z
NO0010205966,7117223.9934752,2005-12-31T00:00:00Z
NO0010205966,8411307.91939417,2006-12-31T00:00:00Z
NO0010205966,34125158.7024123,2007-12-31T00:00:00Z
NO0010205966,22986146.314774,2008-12-31T00:00:00Z
NO0010205966,23570215.5901543,2009-12-31T00:00:00Z
NO0010205966,21183422.9963242,2010-12-31T00:00:00Z
NO0010205966,23269383.5960245,2011-12-31T00:00:00Z
NO0010205966,24042935.8259932,2012-12-31T00:00:00Z
NO0010205966,31827921.467781,2013-12-31T00:00:00Z
NO0010205966,30299761.108137,2014-12-31T00:00:00Z
NO0010205966,31171780.4701464,2015-12-31T00:00:00Z
NO0010205966,33306742.8505268,2016-12-31T00:00:00Z
NO0010205966,30129672.3528695,2017-12-31T00:00:00Z
NO0010205966,24856900.3438017,2018-12-31T00:00:00Z
NO0010205966,21308704.8892737,2019-12-31T00:00:00Z
NO0010205966,30314878.9330722,2020-12-31T00:00:00Z
NO0010205966,37491796.0189401,2021-12-31T00:00:00Z
NO0010205966,39072321.7475629,2022-12-31T00:00:00Z
NO0010081235,1545067.47492242,2002-12-31T00:00:00Z
NO0010081235,1286791.71727168,2003-12-31T00:00:00Z
NO0010081235,2706221.19815668,2004-12-31T00:00:00Z
NO0010081235,2663157.11425817,2005-12-31T00:00:00Z
NO0010081235,5439288.92311642,2006-12-31T00:00:00Z
NO0010081235,5546764.31081752,2007-12-31T00:00:00Z
NO0010081235,5600622.00336919,2008-12-31T00:00:00Z
NO0010081235,8023618.42786619,2009-12-31T00:00:00Z
NO0010081235,19186582.3284895,2010-12-31T00:00:00Z
NO0010081235,11478683.1978048,2011-12-31T00:00:00Z
NO0010081235,4771885.67319792,2012-12-31T00:00:00Z
NO0010081235,2509655.30883735,2013-12-31T00:00:00Z
NO0010081235,32010065.7119914,2014-12-31T00:00:00Z
NO0010081235,92270050.114256,2015-12-31T00:00:00Z
NO0010081235,88326337.0383235,2016-12-31T00:00:00Z
NO0010081235,215038747.410747,2017-12-31T00:00:00Z
NO0010081235,225080278.282612,2018-12-31T00:00:00Z
NO0010081235,276892486.102251,2019-12-31T00:00:00Z
NO0010081235,715407733.827627,2020-12-31T00:00:00Z
NO0010081235,682092497.757389,2021-12-31T00:00:00Z
NO0010081235,709489307.405706,2022-12-31T00:00:00Z
NO0010308836,272483000.0,2006-12-31T00:00:00Z
NO0010308836,766519000.0,2007-12-31T00:00:00Z
NO0010308836,1093104000.0,2008-12-31T00:00:00Z
NO0010308836,941240000.0,2009-12-31T00:00:00Z
NO0010308836,853000000.0,2010-12-31T00:00:00Z
NO0010308836,765000000.0,2011-12-31T00:00:00Z
NO0010308836,,2012-05-31T00:00:00Z
NO0010308836,,2013-05-31T00:00:00Z
NO0010308836,334884861.069055,2014-12-01T00:00:00Z
NO0010308836,334884861.069055,2014-12-01T00:00:00Z
NO0010308836,268820048.729551,2015-12-01T00:00:00Z
NO0010308836,62726567.6548555,2018-12-31T00:00:00Z
NO0010308836,5530734.53021052,2019-12-31T00:00:00Z
NO0010308836,6037491.6937712,2020-12-31T00:00:00Z
NO0010306228,25575503.7864202,2006-12-31T00:00:00Z
NO0010306228,23698824.2221282,2007-12-31T00:00:00Z
NO0010306228,,2008-12-31T00:00:00Z
NO0010306228,,2009-12-31T00:00:00Z
NO0010306228,5837141.09038442,2010-12-31T00:00:00Z
NO0010306228,5884526.98858883,2011-12-31T00:00:00Z
NO0010306228,5979956.49829229,2012-12-31T00:00:00Z
NO0010306228,5590111.60015166,2013-12-31T00:00:00Z
NO0010306228,5826235.41220557,2014-12-31T00:00:00Z
NO0010306228,6071216.31711125,2015-12-31T00:00:00Z
NO0010306228,5815948.70904249,2016-12-31T00:00:00Z
NO0010306228,914701.108809553,2017-12-31T00:00:00Z
NO0010306228,922206.466250709,2018-12-31T00:00:00Z
NO0010306228,1315611.04529299,2019-12-31T00:00:00Z
NO0010112675,243398407.62899,2003-12-31T00:00:00Z
NO0010112675,358142363.39697,2004-12-31T00:00:00Z
NO0010112675,937943797.73115,2005-12-31T00:00:00Z
NO0010112675,2371413008.59967,2006-12-31T00:00:00Z
NO0010112675,3301992014.27862,2007-12-31T00:00:00Z
NO0010112675,4349560134.19147,2008-12-31T00:00:00Z
NO0010112675,5891876963.44116,2009-12-31T00:00:00Z
NO0010112675,6332234016.9707,2010-12-31T00:00:00Z
NO0010112675,4094301107.65318,2011-12-31T00:00:00Z
NO0010112675,2472200000.0,2012-12-31T00:00:00Z
NO0010112675,1524600000.0,2013-12-31T00:00:00Z
NO0010112675,1474200000.0,2014-12-31T00:00:00Z
NO0010112675,1232200000.0,2015-12-31T00:00:00Z
NO0010112675,1070600000.0,2016-12-31T00:00:00Z
NO0010112675,800200000.0,2017-12-31T00:00:00Z
NO0010112675,357300000.0,2018-12-31T00:00:00Z
NO0010112675,290600000.0,2019-12-31T00:00:00Z
NO0010112675,341400000.0,2020-12-31T00:00:00Z
NO0010112675,294900000.0,2021-12-31T00:00:00Z
NO0010112675,319900000.0,2022-12-31T00:00:00Z
NO0010318405,65406738.1824204,2007-12-31T00:00:00Z
NO0010318405,41863684.9380156,2008-12-31T00:00:00Z
NO0010318405,41126281.6308213,2009-12-31T00:00:00Z
NO0010318405,39303308.2551788,2010-12-31T00:00:00Z
NO0010318405,31783288.1571462,2011-12-31T00:00:00Z
NO0010318405,27557792.5579723,2012-12-31T00:00:00Z
NO0010318405,23434053.7065427,2013-12-31T00:00:00Z
NO0010318405,3266595.28907923,2014-12-31T00:00:00Z
NO0010318405,88805968.4608249,2015-12-31T00:00:00Z
NO0010318405,1927636.91096446,2016-12-31T00:00:00Z
NO0010318405,589253.076641891,2017-12-31T00:00:00Z
NO0010318405,410709.944783359,2018-12-31T00:00:00Z
NO0010318405,74387.1320513989,2019-12-31T00:00:00Z
NO0010318405,29727.5556954499,2020-12-31T00:00:00Z
NO0010073489,418247531.270573,2004-12-31T00:00:00Z
NO0010073489,459599614.443538,2005-12-31T00:00:00Z
NO0010073489,1098431844.43589,2006-12-31T00:00:00Z
NO0010073489,1621622168.65696,2007-12-31T00:00:00Z
NO0010073489,2301506486.40088,2008-12-31T00:00:00Z
NO0010073489,2812029033.03759,2009-12-31T00:00:00Z
NO0010073489,3270850080.73105,2010-12-31T00:00:00Z
NO0010073489,3107868185.92511,2011-12-31T00:00:00Z
NO0010073489,3598567319.79148,2012-12-31T00:00:00Z
NO0010073489,3739405568.46842,2013-12-31T00:00:00Z
NO0010073489,3158725910.06424,2014-12-31T00:00:00Z
NO0010073489,2917939319.89412,2015-12-31T00:00:00Z
NO0010073489,4052448766.93296,2016-12-31T00:00:00Z
NO0010073489,4302302912.14817,2017-12-31T00:00:00Z
NO0010073489,4393600889.02265,2018-12-31T00:00:00Z
NO0010073489,4537387223.18418,2019-12-31T00:00:00Z
NO0010073489,4632952121.14853,2020-12-31T00:00:00Z
NO0010073489,4971328647.50701,2021-12-31T00:00:00Z
NO0010073489,4901579237.48277,2022-12-31T00:00:00Z
NO0010317811,,2006-12-31T00:00:00Z
NO0010317811,6234398770.86132,2007-12-31T00:00:00Z
NO0010317811,4164877399.10443,2008-12-31T00:00:00Z
NO0010317811,4265724272.44796,2009-12-31T00:00:00Z
NO0010317811,2749476107.04593,2010-12-31T00:00:00Z
NO0010317811,2743198474.04879,2011-12-31T00:00:00Z
NO0010317811,2892665827.79076,2012-12-31T00:00:00Z
NO0010317811,2480342218.48573,2013-12-31T00:00:00Z
NO0010317811,2149478051.39186,2014-12-31T00:00:00Z
NO0010317811,1871705242.20005,2015-12-31T00:00:00Z
NO0010317811,1659279842.53792,2016-12-31T00:00:00Z
NO0010317811,1897916412.81833,2017-12-31T00:00:00Z
NO0010317811,1975331936.51823,2018-12-31T00:00:00Z
NO0010317811,2020311218.44527,2019-12-31T00:00:00Z
NO0010317811,2959768707.95882,2020-12-31T00:00:00Z
NO0010317811,3040946097.85731,2021-12-31T00:00:00Z
NO0010317811,2746981064.66595,2022-12-31T00:00:00Z
NO0010309560,,
NO0010277171,165625120.486394,2005-12-31T00:00:00Z
NO0010277171,390299704.787575,2006-12-31T00:00:00Z
NO0010277171,687453217.288903,2007-12-31T00:00:00Z
NO0010277171,534341785.092077,2008-12-31T00:00:00Z
NO0010277171,435398384.368419,2009-12-31T00:00:00Z
NO0010277171,457222852.038888,2010-12-31T00:00:00Z
NO0010277171,466944249.238698,2011-12-31T00:00:00Z
NO0010277171,390247887.830307,2012-12-31T00:00:00Z
NO0010277171,218330613.388721,2013-12-31T00:00:00Z
NO0010290786,,
NO0010317316,,2005-12-31T00:00:00Z
NO0010317316,175493857.29932,2006-12-31T00:00:00Z
NO0010317316,324592603.39923,2007-12-31T00:00:00Z
NO0010317316,502419591.56288,2008-12-31T00:00:00Z
NO0010317316,268261467.10187,2009-12-31T00:00:00Z
NO0010317316,275402314.22647,2010-12-31T00:00:00Z
NO0010317316,273405000.0,2011-12-31T00:00:00Z
NO0010317316,208790000.0,2012-12-31T00:00:00Z
NO0010317316,212783000.0,2013-12-31T00:00:00Z
NO0010317316,309995000.0,2014-12-31T00:00:00Z
NO0010317316,225780000.0,2015-12-31T00:00:00Z
NO0010317316,175942000.0,2016-12-31T00:00:00Z
NO0010317316,133166000.0,2017-12-31T00:00:00Z
NO0010317316,127101000.0,2018-12-31T00:00:00Z
NO0010317316,120541000.0,2019-12-31T00:00:00Z
NO0010317316,52756000.0,2020-12-31T00:00:00Z
NO0010317316,18538000.0,2021-12-31T00:00:00Z
NO0010308240,5760698.56390272,2002-12-31T00:00:00Z
NO0010308240,2406249.53143508,2003-12-31T00:00:00Z
NO0010308240,3967906.51744569,2004-12-31T00:00:00Z
NO0010308240,4580559.05686958,2005-12-31T00:00:00Z
NO0010308240,35394044.4102169,2006-12-31T00:00:00Z
NO0010308240,31800651.3699008,2007-12-31T00:00:00Z
NO0010308240,12876189.6534347,2008-12-31T00:00:00Z
NO0010308240,40072668.8990921,2009-12-31T00:00:00Z
NO0010308240,61615823.2848947,2010-12-31T00:00:00Z
NO0010308240,37259143.9949135,2011-12-31T00:00:00Z
NO0010308240,42430163.5808017,2012-12-31T00:00:00Z
NO0010308240,35058602.4430048,2013-12-31T00:00:00Z
NO0010308240,172158542.373274,2018-12-31T00:00:00Z
NO0010308240,165462271.028889,2019-12-31T00:00:00Z
NO0010308240,162315018.827452,2020-12-31T00:00:00Z
NO0010317647,,
NO0010322811,,
NO0010049059,,
NO0010298359,,
NO0010333024,,
NO0010327620,,2006-12-31T00:00:00Z
NO0010327620,1707795000.0,2007-12-31T00:00:00Z
NO0010327620,1464760000.0,2008-12-31T00:00:00Z
NO0010327620,1428639000.0,2009-12-31T00:00:00Z
NO0010327620,1306386000.0,2010-12-31T00:00:00Z
NO0010327620,1149618000.0,2011-12-31T00:00:00Z
NO0010327620,962622000.0,2012-12-31T00:00:00Z
NO0010327620,871204000.0,2013-12-31T00:00:00Z
NO0010327620,742657000.0,2014-12-31T00:00:00Z
NO0010160484,591470.015154795,2002-12-31T00:00:00Z
NO0010160484,1976369.33411303,2003-12-31T00:00:00Z
NO0010160484,4937294.27254773,2004-12-31T00:00:00Z
NO0010160484,7422999.92585453,2005-12-31T00:00:00Z
NO0010160484,37127133.8724169,2006-12-31T00:00:00Z
NO0010160484,83622463.0614385,2007-12-31T00:00:00Z
NO0010160484,48150259.8879818,2008-12-31T00:00:00Z
NO0010160484,46345151.3791556,2009-12-31T00:00:00Z
NO0010160484,37899618.6746367,2010-12-31T00:00:00Z
NO0010160484,49457551.1160191,2011-12-31T00:00:00Z
NO0010160484,31494337.5876326,2012-12-31T00:00:00Z
NO0010160484,,2013-12-01T00:00:00Z
NO0010160484,,2014-12-01T00:00:00Z
NO0010160484,8791275.08991762,2015-12-01T00:00:00Z
NO0010160484,28031995.5548867,2018-12-31T00:00:00Z
NO0010160484,22654962.1702281,2020-12-31T00:00:00Z
NO0010160484,22654962.1702281,2020-12-31T00:00:00Z
NO0010160484,26042217.856859,2021-12-31T00:00:00Z
NO0010324585,,2006-12-31T00:00:00Z
NO0010324585,217879183.763593,2007-12-31T00:00:00Z
NO0010324585,285915367.226758,2008-12-31T00:00:00Z
NO0010324585,,2009-12-31T00:00:00Z
NO0010324585,,2010-12-31T00:00:00Z
NO0010324585,,2011-12-31T00:00:00Z
NO0010324585,,2012-12-31T00:00:00Z
NO0010324585,,2013-12-31T00:00:00Z
NO0010324585,78729.9390059264,2014-12-01T00:00:00Z
NO0010324585,3480.68221371389,2015-12-01T00:00:00Z
NO0010324585,2496.16660129087,2016-12-01T00:00:00Z
NO0010324585,,2017-12-31T00:00:00Z
NO0010324585,926.065264449512,2018-12-31T00:00:00Z
NO0010324585,16005308.4844619,2019-12-31T00:00:00Z
NO0010324585,215562550.274543,2020-12-31T00:00:00Z
NO0010324585,234922502.185836,2021-12-31T00:00:00Z
NO0003097503,13547088.1143105,2002-12-31T00:00:00Z
NO0003097503,14295953.0985261,2003-12-31T00:00:00Z
NO0003097503,16306451.6129032,2004-12-31T00:00:00Z
NO0003097503,18527026.0250612,2005-12-31T00:00:00Z
NO0003097503,84073450.1347709,2006-12-31T00:00:00Z
NO0003097503,126000699.210628,2007-12-31T00:00:00Z
NO0003097503,97362388.9536809,2008-12-31T00:00:00Z
NO0003097503,105523181.551421,2009-12-31T00:00:00Z
NO0003097503,119414098.732351,2010-12-31T00:00:00Z
NO0003097503,120748084.195027,2011-12-31T00:00:00Z
NO0003097503,120901671.759842,2012-12-31T00:00:00Z
NO0003097503,119015050.360187,2013-12-31T00:00:00Z
NO0003097503,120961054.603854,2014-12-31T00:00:00Z
NO0003097503,122528450.869929,2015-12-31T00:00:00Z
NO0003097503,159308903.554475,2016-12-31T00:00:00Z
NO0003097503,202607164.615572,2017-12-31T00:00:00Z
NO0003097503,312886313.912973,2018-12-31T00:00:00Z
NO0003097503,345579376.651782,2019-12-31T00:00:00Z
NO0003097503,376163629.79284,2020-12-31T00:00:00Z
NO0003097503,391241441.175469,2021-12-31T00:00:00Z
NO0003097503,365482161.996631,2022-12-31T00:00:00Z
NO0010295504,23442000.0,2005-12-31T00:00:00Z
NO0010295504,200863000.0,2006-12-31T00:00:00Z
NO0010295504,603245000.0,2007-12-31T00:00:00Z
NO0010295504,,2008-12-01T00:00:00Z
NO0010295504,,2009-12-01T00:00:00Z
NO0010295504,,2010-12-01T00:00:00Z
NO0010295504,,2011-12-01T00:00:00Z
NO0010295504,,2012-12-01T00:00:00Z
NO0010295504,,2013-12-01T00:00:00Z
NO0010295504,,2014-12-01T00:00:00Z
NO0010295504,,2015-12-01T00:00:00Z
NO0010295504,26429092.3402827,2018-12-31T00:00:00Z
NO0010295504,20111979.4039916,2019-12-31T00:00:00Z
NO0010295504,14286596.9526341,2020-12-31T00:00:00Z
NO0010340391,,
NO0010349830,,2006-12-31T00:00:00Z
NO0010349830,33988996.6327488,2007-12-31T00:00:00Z
NO0010349830,61955855.0386592,2008-12-31T00:00:00Z
NO0010349830,63974522.7327649,2009-12-31T00:00:00Z
NO0010349830,55666117.0084853,2010-12-31T00:00:00Z
NO0010349830,57053552.9671239,2011-12-01T00:00:00Z
NO0010349830,15196377.8221038,2012-12-01T00:00:00Z
NO0010349830,31829668.4460551,2013-12-01T00:00:00Z
NO0010349830,26978846.7361682,2014-12-01T00:00:00Z
NO0010349830,24834158.1170791,2015-09-01T00:00:00Z
NO0010349830,26471354.492848,2016-09-30T00:00:00Z
NO0010349830,26471354.492848,2016-09-30T00:00:00Z
NO0010349830,26471354.492848,2016-09-30T00:00:00Z
NO0010349830,19620197.4834176,2018-12-31T00:00:00Z
NO0010349830,18984780.825663,2019-12-31T00:00:00Z
